time,submitted,remote,running,completed
3524.76363182,387,0,380,0
3529.85677099,387,0,380,0
3534.96401501,387,0,380,0
3540.10573983,387,0,380,0
3545.19080901,387,0,380,0
3550.382828,379,0,388,0
3555.62282491,378,0,380,0
3560.72363186,378,0,380,0
3565.82760501,378,0,380,0
3570.93402696,378,0,380,0
3576.10239983,369,0,389,0
3581.26301885,369,0,389,0
3586.42976904,369,0,378,0
3591.60925794,369,0,378,0
3596.69684887,369,0,378,0
3601.79954004,369,0,378,0
3607.17537594,369,0,378,0
3612.26277184,369,0,378,0
3617.38177204,369,0,378,0
3622.48373103,369,0,378,0
3627.57276797,369,0,378,0
3632.68494296,358,0,389,0
3637.81427884,358,0,389,0
3642.91602588,358,0,389,0
3648.02776885,358,0,389,0
3653.16394281,358,0,389,0
3658.26975203,358,0,389,0
3663.36021304,358,0,376,0
3668.48830485,358,0,370,0
3673.59745598,358,0,370,0
3678.70127487,358,0,370,0
3683.78876781,358,0,369,0
3688.89258194,358,0,369,0
3694.07468987,358,0,369,0
3699.19098401,358,0,369,0
3704.52595687,358,0,369,0
3709.62501884,358,0,369,0
3714.83134604,337,0,390,0
3719.92976999,337,0,390,0
3725.033921,337,0,390,0
3730.14049387,337,0,390,0
3735.24508882,337,0,390,0
3740.32999992,337,0,390,0
3745.44565082,337,0,371,0
3750.57284999,337,0,371,0
3755.6723299,337,0,371,0
3760.76082182,337,0,371,0
3765.86533999,337,0,371,0
3770.96605992,337,0,371,0
3776.07728791,337,0,366,0
3781.17306495,337,0,366,0
3786.27581501,337,0,366,0
3791.37902498,337,0,366,0
3796.51874185,311,0,392,0
3801.60676885,311,0,392,0
3806.71902204,311,0,392,0
3811.90002489,311,0,392,0
3817.11092496,311,0,392,0
3822.21094799,311,0,392,0
3827.37102795,311,0,392,0
3832.46887183,311,0,392,0
3840.38976502,311,0,359,0
3845.59306288,261,0,409,0
3850.76089001,261,0,409,0
3855.85387993,261,0,409,0
3860.94833803,261,0,409,0
3866.04345703,261,0,409,0
3871.13277197,261,0,407,0
3876.23502398,261,0,407,0
3881.41141486,261,0,407,0
3886.50783896,258,0,410,0
3891.58604693,258,0,410,0
3896.68449497,258,0,410,0
3901.78992295,258,0,410,0
3906.88469601,258,0,410,0
3911.98547792,258,0,410,0
3917.10897589,258,0,410,0
3922.20342803,258,0,410,0
3927.312397,258,0,410,0
3932.41350889,258,0,410,0
3937.50615096,258,0,410,0
3942.58678102,258,0,410,0
3947.69220304,258,0,410,0
3952.78801489,258,0,390,0
3957.96618104,258,0,390,0
3963.08222389,258,0,390,0
3968.17551398,258,0,390,0
3973.27950096,258,0,390,0
3978.40402603,228,0,420,0
3983.56602287,228,0,420,0
3988.66052985,228,0,420,0
3993.75284696,228,0,420,0
3998.85503197,228,0,414,0
4003.99471402,228,0,401,0
4009.0947299,228,0,400,0
4014.18959904,228,0,400,0
4019.31206393,200,0,428,0
4024.44951391,200,0,428,0
4029.54001904,200,0,428,0
4034.70895696,200,0,428,0
4039.80968785,200,0,428,0
4044.90377498,200,0,428,0
4050.00602698,200,0,428,0
4055.15977097,200,0,428,0
4060.26532698,200,0,424,0
4065.40334487,200,0,424,0
4070.49604583,200,0,424,0
4075.58276987,194,0,430,0
4080.68503284,194,0,430,0
4085.79302192,194,0,430,0
4090.97112298,194,0,430,0
4096.09864998,194,0,412,0
4101.1903429,194,0,412,0
4106.31709194,194,0,412,0
4111.41859794,194,0,412,0
4116.51285481,194,0,412,0
4121.60202193,194,0,412,0
4126.76549482,176,0,430,0
4131.85481691,176,0,430,0
4136.93240285,176,0,430,0
4142.02585483,176,0,430,0
4147.13319302,176,0,430,0
4152.22802997,176,0,430,0
4157.43387389,176,0,427,0
4162.54532099,176,0,427,0
4167.64929295,176,0,427,0
4172.73782301,176,0,427,0
4177.83603787,176,0,427,0
4182.92740202,173,0,430,0
4188.04562092,173,0,430,0
4193.12677097,173,0,420,0
4198.23205495,173,0,420,0
4203.32079291,173,0,420,0
4208.72147202,173,0,420,0
4213.81002784,173,0,420,0
4218.97487783,156,0,437,0
4224.16428304,156,0,430,0
4229.24955583,156,0,430,0
4234.33666682,156,0,430,0
4239.42787504,156,0,430,0
4244.51512003,156,0,411,0
4249.61102295,156,0,410,0
4254.77303004,120,0,446,0
4259.84802389,120,0,446,0
4264.98117685,120,0,446,0
4270.08202887,120,0,446,0
4275.16699791,120,0,446,0
4280.34699988,120,0,446,0
4285.43799996,120,0,446,0
4290.60881686,120,0,446,0
4295.68077087,120,0,446,0
4300.76702189,120,0,446,0
4305.84348989,120,0,446,0
4310.94426298,120,0,446,0
4316.03102899,120,0,446,0
4321.17105603,120,0,446,0
4326.27034783,120,0,445,0
4331.34577799,120,0,445,0
4336.43286395,120,0,445,0
4341.531214,120,0,445,0
4346.66150594,120,0,445,0
4351.76792288,120,0,445,0
4356.85306287,120,0,425,0
4361.95783901,120,0,425,0
4367.02778196,120,0,425,0
4372.17977786,96,0,449,0
4377.26602697,96,0,449,0
4382.38401699,96,0,449,0
4387.51185489,96,0,449,0
4392.58976889,93,0,443,0
4397.67223001,93,0,443,0
4402.74279284,93,0,443,0
4407.89278102,93,0,443,0
4412.97746491,83,0,453,0
4418.06002593,83,0,453,0
4423.22896385,83,0,453,0
4428.31207895,83,0,453,0
4433.39470983,83,0,453,0
4438.48576593,83,0,453,0
4443.56901193,83,0,453,0
4448.66237092,83,0,445,0
4453.7440629,83,0,444,0
4458.89477086,73,0,454,0
4463.97560501,73,0,454,0
4469.08102489,73,0,454,0
4474.23593783,73,0,454,0
4479.30777192,73,0,454,0
4484.39191103,73,0,446,0
4489.49501991,73,0,444,0
4494.65777183,61,0,456,0
4499.73902583,61,0,456,0
4504.88700986,61,0,456,0
4509.96838999,61,0,456,0
4515.04882383,61,0,456,0
4520.119771,61,0,456,0
4525.19602203,61,0,456,0
4530.33777285,60,0,457,0
4535.43124986,60,0,457,0
4540.5267539,60,0,457,0
4545.61003184,60,0,452,0
4550.68702388,60,0,451,0
4555.83464503,60,0,451,0
4560.90576887,60,0,451,0
4565.98506188,60,0,451,0
4571.07726789,60,0,451,0
4576.17140388,60,0,451,0
4581.26062298,60,0,442,0
4586.33904386,50,0,452,0
4591.69078898,45,0,457,0
4596.76856303,45,0,457,0
4601.84137893,45,0,457,0
4606.941293,45,0,457,0
4612.02092695,45,0,457,0
4617.11368704,45,0,453,0
4622.19756985,45,0,453,0
4628.64544392,45,0,453,0
4633.72325897,45,0,453,0
4638.80083895,45,0,453,0
4643.86777186,45,0,453,0
4649.02894497,23,0,475,0
4654.13286495,23,0,475,0
4659.22016788,23,0,475,0
4664.29884696,23,0,475,0
4669.37772894,23,0,475,0
4674.46490598,23,0,475,0
4679.54121399,23,0,475,0
4684.62019682,23,0,475,0
4689.69605684,23,0,475,0
4694.77577686,23,0,475,0
4699.85502601,23,0,475,0
4704.97282004,23,0,475,0
4710.06348395,23,0,475,0
4715.97002387,23,0,475,0
4721.10485196,21,0,477,0
4726.24839401,21,0,477,0
4731.31777191,21,0,477,0
4736.40680385,21,0,477,0
4741.502671,21,0,477,0
4746.58102489,21,0,477,0
4751.72499895,21,0,477,0
4756.87778497,21,0,477,0
4761.99102092,9,0,489,0
4767.07623196,9,0,479,0
4772.14854193,9,0,477,0
4777.2690289,9,0,477,0
4782.36432791,9,0,477,0
4787.44311595,9,0,477,0
4792.52062392,9,0,477,0
4797.59276891,9,0,477,0
4802.66951704,9,0,477,0
4807.75503588,9,0,477,0
4812.83440185,9,0,477,0
4817.91290998,9,0,477,0
4822.99313402,0,0,486,0
4828.07686687,0,0,477,0
4833.15580487,0,0,477,0
4838.234303,0,0,477,0
4843.32568598,0,0,477,0
4848.42494798,0,0,477,0
4853.51344585,0,0,477,0
4858.58291388,0,0,477,0
4863.64877105,0,0,477,0
4868.74114203,0,0,473,0
4873.82203984,0,0,473,0
4878.89900994,0,0,473,0
4883.98321986,0,0,473,0
4889.06078601,0,0,473,0
4894.13710499,0,0,473,0
4899.21691203,0,0,473,0
4904.29259205,0,0,473,0
4909.37012482,0,0,465,0
4914.45123291,0,0,465,0
4919.53156686,0,0,465,0
4924.61282682,0,0,465,0
4929.68751097,0,0,465,0
4934.76084685,0,0,465,0
4939.83691692,0,0,465,0
4944.91485405,0,0,465,0
4949.99593592,0,0,465,0
4955.07175088,0,0,465,0
4960.14840293,0,0,465,0
4965.225348,0,0,465,0
4970.30589199,0,0,463,0
4975.40189695,0,0,463,0
4980.47952604,0,0,463,0
4985.55556989,0,0,463,0
4990.63383389,0,0,463,0
4995.70733285,0,0,452,0
5000.78162694,0,0,452,0
5005.84976792,0,0,452,0
5010.92776489,0,0,452,0
5016.01023602,0,0,452,0
5021.0977509,0,0,452,0
5026.18677592,0,0,452,0
5031.26102185,0,0,448,0
5036.40384483,0,0,448,0
5041.48743892,0,0,448,0
5046.56208897,0,0,448,0
5051.63796282,0,0,448,0
5056.70005989,0,0,448,0
5061.80574894,0,0,448,0
5066.89082789,0,0,437,0
5071.96682787,0,0,437,0
5077.04016805,0,0,437,0
5082.13125491,0,0,437,0
5087.23974895,0,0,437,0
5092.31308985,0,0,437,0
5097.38808393,0,0,437,0
5102.48131895,0,0,437,0
5109.62974787,0,0,437,0
5114.70286202,0,0,437,0
5119.78475189,0,0,437,0
5124.90282989,0,0,437,0
5129.98282003,0,0,437,0
5135.05533504,0,0,437,0
5143.03875995,0,0,437,0
